Unnamed: 0,id,scrape_id,host_id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location
17435,1354949200278464243,20250612050654,678414814,41.4103416,2.1751327,la Sagrada Família,Eixample,Private room in rental unit,Private room,2025-02-12,,within a day,75%,50%,f,1.0,1.0,t,t,1,,Shared half-bath,,,"[""Bed linens"", ""Ceiling fan"", ""Oven"", ""Hot water"", ""Room-darkening shades"", ""Body soap"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Shampoo"", ""Microwave"", ""First aid kit"", ""Rice maker"", ""Kitchen"", ""Baking sheet"", ""Stove"", ""Hammock"", ""Bathtub"", ""Wine glasses"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Cleaning products"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Refrigerator"", ""Blender""]",,1,5,1.0,1.0,5.0,5.0,1.0,5.0,t,0,0,0,0,0,3,3,1,0,0.92,5.0,5.0,5.0,5.0,5.0
17436,1355045418794680103,20250612050654,447375626,41.3987872,2.1553614,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,2022-03-01,"Barcelona, Spain",within a few hours,92%,99%,f,171.0,183.0,t,t,3,2.0,2 baths,3.0,2.0,"[""Bed linens"", ""Oven"", ""Lockbox"", ""Self check-in"", ""Private entrance"", ""Hot water"", ""High chair"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""Crib"", ""Air conditioning"", ""Iron"", ""Pets allowed"", ""Washer \u2013\u00a0In unit"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Dishwasher""]",$151.00,32,1125,32.0,334.0,1125.0,1125.0,41.0,1125.0,t,7,7,7,234,63,0,0,0,0,,,,,,
17437,1355073870395115459,20250612050654,668906681,41.40636827100584,2.153833993464244,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,2024-12-26,,within an hour,100%,87%,f,13.0,13.0,f,t,2,2.0,2 shared baths,1.0,1.0,"[""Washer"", ""Kitchen"", ""Exterior security cameras on property"", ""Wifi"", ""Lock on bedroom door""]",$36.00,31,365,5.0,31.0,365.0,365.0,30.5,365.0,t,30,60,90,365,191,0,0,0,0,,,,,,
17438,1347250520002369055,20250612050654,676438286,41.381587711082815,2.1739333053708516,el Barri Gòtic,Ciutat Vella,Private room in home,Private room,2025-02-01,"Barcelona, Spain",within an hour,100%,100%,f,1.0,2.0,t,t,2,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Smoking allowed"", ""Conditioner"", ""Hot water"", ""Room-darkening shades"", ""Body soap"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Coffee maker: espresso machine"", ""Kitchen"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Host greets you"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Heating"", ""Air conditioning""]",$70.00,1,14,1.0,1.0,14.0,14.0,1.0,14.0,t,14,44,74,75,75,24,24,10,0,8.0,4.75,4.79,4.92,4.92,4.79
17439,1347933020880082604,20250612050654,469211146,41.4153928,2.1789334,el Guinardó,Horta-Guinardó,Entire rental unit,Entire home/apt,2022-07-13,"Madrid, Spain",within an hour,100%,100%,f,465.0,1096.0,t,f,4,1.0,1 bath,2.0,2.0,"[""Bed linens"", ""Oven"", ""Private entrance"", ""Wifi"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Kitchen"", ""Stove"", ""City skyline view"", ""Elevator"", ""Air conditioning"", ""Pets allowed"", ""Patio or balcony"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Freezer"", ""Essentials"", ""Dishwasher""]","$9,143.00",1,365,1.0,1.0,1.0,365.0,1.0,314.2,t,29,59,89,364,191,0,0,0,0,,,,,,
17440,1348434271784907971,20250612050654,514540243,41.37926,2.17387,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,2023-05-13,"Barcelona, Spain",within an hour,100%,100%,f,2.0,3.0,t,t,4,2.0,2 baths,2.0,1.0,"[""Bed linens"", ""Bosch refrigerator"", ""Sun loungers"", ""Dishwasher"", ""Indoor fireplace"", ""Clothing storage: walk-in closet"", ""Barbecue utensils"", ""Hot water"", ""Room-darkening shades"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Other induction stove"", ""Long term stays allowed"", ""Kitchen"", ""Coffee maker: drip coffee maker"", ""Toaster"", ""Dining table"", ""Wine glasses"", ""Teka oven"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Safe"", ""Iron"", ""Outdoor dining area"", ""Outdoor furniture"", ""Private patio or balcony"", ""BBQ grill"", ""Heating - split type ductless system"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Dishes and silverware"", ""Paid parking off premises"", ""Free dryer \u2013 In unit"", ""Blender"", ""TV"", ""Air conditioning""]",$100.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,t,22,52,82,357,185,0,0,0,0,,,,,,
17441,1348491805177215130,20250612050654,460489239,41.40603179568921,2.168749987102828,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire rental unit,Entire home/apt,2022-05-23,"Barcelona, Spain",within a few hours,100%,100%,t,3.0,4.0,t,t,2,1.0,1 bath,1.0,1.0,"[""Hair dryer"", ""Washer"", ""Hangers"", ""Room-darkening shades"", ""TV"", ""Wifi"", ""Clothing storage"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Paid parking on premises"", ""Air conditioning"", ""Iron"", ""Bed linens""]",$75.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,1,3,29,265,92,0,0,0,0,,,,,,
17443,1348618519277238910,20250612050654,676796615,41.38112191331299,2.1524083985912945,la Nova Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,2025-02-03,"Barcelona, Spain",,,,f,1.0,1.0,t,t,2,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Smoking allowed"", ""Conditioner"", ""Hot water"", ""Room-darkening shades"", ""Body soap"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Clothing storage"", ""Kitchen"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Host greets you"", ""Cleaning products"", ""TV"", ""Heating""]",$57.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,t,30,60,90,365,194,0,0,0,0,,,,,,
17445,1355079110102013562,20250612050654,668906681,41.40501291595163,2.1545527256101935,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,2024-12-26,,within an hour,100%,87%,f,13.0,13.0,f,t,2,2.0,2 shared baths,0.0,1.0,"[""Washer"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Exterior security cameras on property"", ""Wifi""]",$28.00,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0,t,24,54,84,359,185,2,2,0,0,0.86,4.5,4.0,4.0,4.5,5.0
17446,1355084255421227674,20250612050654,668906681,41.40511217055331,2.1557511534545193,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,2024-12-26,,within an hour,100%,87%,f,13.0,13.0,f,t,2,2.0,2 shared baths,1.0,1.0,"[""Wifi"", ""Lock on bedroom door"", ""Washer"", ""TV"", ""Kitchen"", ""Exterior security cameras on property""]",$48.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,t,19,49,79,354,181,0,0,0,0,,,,,,
17447,1355087936720692791,20250612050654,668906681,41.40564,2.15584,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,2024-12-26,,within an hour,100%,87%,f,13.0,13.0,f,t,2,2.0,2 shared baths,1.0,1.0,"[""Wifi"", ""Lock on bedroom door"", ""Washer"", ""TV"", ""Kitchen"", ""Exterior security cameras on property""]",$57.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,t,30,60,90,365,192,0,0,0,0,,,,,,
17448,1355096480526609894,20250612050654,668906681,41.40648603709889,2.1541937772046595,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,2024-12-26,,within an hour,100%,87%,f,13.0,13.0,f,t,2,2.0,2 shared baths,1.0,1.0,"[""Wifi"", ""Lock on bedroom door"", ""Washer"", ""TV"", ""Kitchen"", ""Exterior security cameras on property""]",$34.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,t,22,52,82,357,184,0,0,0,0,,,,,,
17449,1355168877201660866,20250612050654,495554080,41.37510703883127,2.1723074295211924,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,2023-01-11,,within a day,88%,68%,t,5.0,5.0,t,t,2,1.0,1 bath,1.0,1.0,"[""Mini fridge"", ""Clothing storage: closet"", ""Pets allowed"", ""Bed linens"", ""Cleaning products"", ""Other induction stove"", ""Conditioner"", ""Dining table"", ""Coffee maker: espresso machine"", ""Hangers"", ""Body soap"", ""Oven"", ""Free dryer \u2013 In unit"", ""Hot water"", ""Cooking basics"", ""Iron"", ""Washer"", ""Wifi"", ""Dedicated workspace"", ""Shampoo"", ""Wine glasses"", ""Hair dryer"", ""Air conditioning"", ""Room-darkening shades"", ""TV"", ""Kitchen"", ""Microwave""]",$70.00,32,364,32.0,32.0,364.0,364.0,32.0,364.0,t,1,1,1,267,92,2,2,1,0,1.5,5.0,5.0,5.0,5.0,4.5
17450,1355257765017143827,20250612050654,546948818,41.387424315518984,2.1797059636990332,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,2023-11-17,,a few days or more,17%,25%,f,1.0,1.0,t,t,2,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Kitchen"", ""Lock on bedroom door"", ""Dedicated workspace""]",$60.00,31,90,31.0,31.0,90.0,90.0,31.0,90.0,t,23,53,83,83,83,0,0,0,0,,,,,,
17451,1355608539769151419,20250612050654,677542508,41.39696246817077,2.177635046614377,el Fort Pienc,Eixample,Private room in rental unit,Private room,2025-02-07,,within a few hours,100%,96%,f,5.0,5.0,f,t,1,1.0,1 shared bath,1.0,1.0,"[""Hair dryer"", ""Dishes and silverware"", ""Mini fridge"", ""Heating"", ""Room-darkening shades"", ""Hangers"", ""Clothing storage"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Stove"", ""Air conditioning"", ""Cooking basics"", ""Iron"", ""Microwave"", ""Coffee maker"", ""Lock on bedroom door"", ""Oven""]",$54.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,t,0,22,27,302,128,2,2,1,0,1.4,4.0,4.0,4.5,5.0,5.0
17456,1348646385754197540,20250612050654,505387406,41.37418,2.16763,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,2023-03-14,"Barcelona, Spain",within an hour,100%,62%,f,4.0,4.0,t,t,1,1.0,1 shared bath,1.0,1.0,"[""Mercadona shampoo"", ""Hot water"", ""Paid parking on premises"", ""Cooking basics"", ""Washer"", ""Lock on bedroom door"", ""Other gas stove"", ""Mercadona body soap"", ""Microwave"", ""Teka stainless steel oven"", ""Hair dryer"", ""Kitchen"", ""Bidet"", ""Coffee maker: drip coffee maker"", ""Toaster"", ""Bathtub"", ""Dining table"", ""Wine glasses"", ""Hot water kettle"", ""Dedicated workspace"", ""Dishes and silverware"", ""TV"", ""Balay refrigerator"", ""Freezer"", ""Air conditioning""]",$20.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,1,1,4,279,108,0,0,0,0,,,,,,
17457,1348655123202102309,20250612050654,505387406,41.374016899658145,2.1696318582691396,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,2023-03-14,"Barcelona, Spain",within an hour,100%,62%,f,4.0,4.0,t,t,1,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Room-darkening shades"", ""Paid parking on premises"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Other gas stove"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Kitchen"", ""Coffee maker: drip coffee maker"", ""Toaster"", ""Portable heater"", ""Dining table"", ""Wine glasses"", ""Portable fans"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Iron"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Freezer""]",$20.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,15,45,55,317,146,0,0,0,0,,,,,,
17458,1348659578335399174,20250612050654,505387406,41.374150752218746,2.167752982157819,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,2023-03-14,"Barcelona, Spain",within an hour,100%,62%,f,4.0,4.0,t,t,1,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Stainless steel oven"", ""Hot water"", ""Room-darkening shades"", ""Body soap"", ""Paid parking on premises"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Other gas stove"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Bidet"", ""Coffee maker: drip coffee maker"", ""Toaster"", ""Portable heater"", ""Bathtub"", ""Dining table"", ""Wine glasses"", ""Portable fans"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Dedicated workspace"", ""Iron"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Refrigerator"", ""Freezer""]",$20.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,0,0,232,61,0,0,0,0,,,,,,
17466,1355897049460102804,20250612050654,444760781,41.37603163343734,2.1628683227948877,Sant Antoni,Eixample,Private room in rental unit,Private room,2022-02-12,,within an hour,100%,100%,f,30.0,40.0,t,t,2,2.0,2 baths,1.0,2.0,"[""Bed linens"", ""Coffee"", ""Hot water"", ""Body soap"", ""Cooking basics"", ""Wifi"", ""Lock on bedroom door"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Kitchen"", ""Exterior security cameras on property"", ""Toaster"", ""Wine glasses"", ""Dryer"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Cleaning products"", ""Coffee maker"", ""Shower gel"", ""Dishes and silverware"", ""Essentials""]",$88.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,23,53,83,264,187,12,12,2,0,3.3,4.5,4.67,4.42,4.75,4.5
17468,1355921382908453039,20250612050654,505387406,41.374609807511845,2.169191683433201,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,2023-03-14,"Barcelona, Spain",within an hour,100%,62%,f,4.0,4.0,t,t,1,1.0,1 shared bath,1.0,1.0,"[""Clothing storage: closet and dresser"", ""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Elevator"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Body soap"", ""Extra pillows and blankets"", ""Wine glasses"", ""Room-darkening shades"", ""Hot water kettle"", ""Kitchen"", ""Paid parking on premises"", ""Iron"", ""Bed linens"", ""Cleaning products"", ""Shampoo"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""Dining table"", ""Washer"", ""TV"", ""Laundromat nearby"", ""Microwave"", ""Lock on bedroom door"", ""Portable fans"", ""Hair dryer"", ""Bidet"", ""Bathtub"", ""Other gas stove"", ""Hot water"", ""Single level home"", ""Portable heater"", ""Freezer"", ""Wifi""]",$20.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,13,43,73,348,175,1,1,1,0,1.0,3.0,4.0,3.0,4.0,2.0
17470,1349066848328697418,20250612050654,550521861,41.40192055828694,2.1386901507829603,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Private room in rental unit,Private room,2023-12-11,"Barcelona, Spain",within a day,66%,48%,f,101.0,111.0,t,t,1,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Air conditioning"", ""Wifi"", ""Lock on bedroom door""]",$32.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,t,0,20,50,325,151,0,0,0,0,,,,,,
17471,1349116806799971902,20250612050654,394270439,41.38952870000001,2.1587041,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2021-03-26,"Barcelona, Spain",within an hour,100%,100%,f,39.0,39.0,t,t,10,4.0,4 baths,4.0,5.0,"[""Bed linens"", ""Oven"", ""Self check-in"", ""Private entrance"", ""Hot water"", ""Room-darkening shades"", ""Smart lock"", ""High chair"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Kitchen"", ""Stove"", ""Toaster"", ""Luggage dropoff allowed"", ""Dining table"", ""Wine glasses"", ""Portable fans"", ""City skyline view"", ""Hot water kettle"", ""Elevator"", ""Crib"", ""Dedicated workspace"", ""Iron"", ""Smoke alarm"", ""Patio or balcony"", ""Single level home"", ""Paid parking off premises"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Dishwasher""]",$454.00,4,31,2.0,4.0,31.0,31.0,3.7,31.0,t,6,20,30,287,126,13,13,2,0,3.22,4.08,4.08,3.85,4.46,4.62
17475,1356337979492137794,20250612050654,672908984,41.4024185,2.1748891,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2025-01-14,,within a day,79%,100%,f,38.0,40.0,t,f,6,3.0,3 baths,3.0,3.0,"[""Bed linens"", ""Hot water"", ""Wifi"", ""Microwave"", ""Hair dryer"", ""Kitchen"", ""Wine glasses"", ""Portable fans"", ""Hot water kettle"", ""Elevator"", ""Air conditioning"", ""Iron"", ""Pets allowed"", ""Coffee maker"", ""Patio or balcony"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Essentials"", ""Dishwasher""]",$387.00,1,365,1.0,31.0,7.0,999.0,15.1,471.7,t,7,17,43,141,141,0,0,0,0,,,,,,
17483,1349130991561034934,20250612050654,394270439,41.3972954,2.1698335,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2021-03-26,"Barcelona, Spain",within an hour,100%,100%,f,39.0,39.0,t,t,8,,2.5 baths,4.0,,"[""Bed linens"", ""Oven"", ""Self check-in"", ""Private entrance"", ""Hot water"", ""Room-darkening shades"", ""Smart lock"", ""High chair"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Kitchen"", ""Toaster"", ""Luggage dropoff allowed"", ""Dining table"", ""Wine glasses"", ""City skyline view"", ""Hot water kettle"", ""Elevator"", ""Crib"", ""Dedicated workspace"", ""Iron"", ""Coffee maker"", ""Patio or balcony"", ""Single level home"", ""Paid parking off premises"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning""]",,4,45,2.0,4.0,45.0,45.0,3.7,45.0,t,10,19,40,315,143,16,16,3,0,4.17,4.38,4.31,4.19,4.94,5.0
17487,1349267995555087782,20250612050654,389605038,41.3775376,2.1753738,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,2021-02-22,,within an hour,99%,100%,f,248.0,399.0,t,t,6,,2 baths,3.0,,"[""Dishes and silverware"", ""Heating"", ""Paid parking off premises"", ""Hangers"", ""Fire extinguisher"", ""Refrigerator"", ""City skyline view"", ""Kitchen"", ""Hot water"", ""Elevator"", ""Air conditioning"", ""Essentials"", ""Cooking basics"", ""Wifi"", ""Bed linens"", ""Patio or balcony""]",,1,1125,1.0,4.0,4.0,1125.0,3.0,156.0,t,17,29,55,330,156,12,12,2,0,3.36,4.5,4.67,4.67,4.42,4.83
17490,1358842401584505165,20250612050654,515977456,41.41091,2.1771,el Camp de l'Arpa del Clot,Sant Martí,Private room in rental unit,Private room,2023-05-22,,within an hour,93%,59%,f,2.0,11.0,t,t,1,1.0,1 shared bath,1.0,1.0,"[""Wifi"", ""Shampoo"", ""Microwave"", ""Elevator"", ""Refrigerator"", ""Hair dryer""]",$41.00,4,365,4.0,4.0,365.0,365.0,4.0,365.0,t,16,29,54,54,54,1,1,0,0,0.94,5.0,5.0,5.0,5.0,5.0
17494,1358875721064060900,20250612050654,663984707,41.42383,2.15441,el Carmel,Horta-Guinardó,Private room in rental unit,Private room,2024-11-25,"Barcelona, Spain",within a few hours,100%,100%,f,1.0,3.0,t,t,1,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Hot water"", ""Books and reading material"", ""Body soap"", ""Paid parking on premises"", ""Cooking basics"", ""Shampoo"", ""Board games"", ""Fire extinguisher"", ""Microwave"", ""First aid kit"", ""Other electric stove"", ""Hair dryer"", ""Kitchen"", ""Toaster"", ""Luggage dropoff allowed"", ""Dining table"", ""Wine glasses"", ""Bread maker"", ""Portable fans"", ""Hot water kettle"", ""Dedicated workspace"", ""Fast wifi \u2013 296 Mbps"", ""Host greets you"", ""Iron"", ""Smoke alarm"", ""Outdoor dining area"", ""Free washer \u2013 In unit"", ""Cleaning products"", ""Coffee maker"", ""Shower gel"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Dishes and silverware"", ""Refrigerator"", ""Blender"", ""Freezer"", ""Essentials"", ""Dishwasher""]",$62.00,1,7,1.0,1.0,7.0,7.0,1.0,7.0,t,19,47,70,335,164,18,18,3,0,4.86,5.0,5.0,4.94,5.0,4.67
17498,1356667715256696086,20250612050654,678851770,41.38131966856761,2.190627198814813,la Barceloneta,Ciutat Vella,Private room in rental unit,Private room,2025-02-14,,within a few hours,100%,100%,f,1.0,1.0,f,t,1,2.0,2 shared baths,1.0,1.0,"[""Wifi"", ""Lock on bedroom door"", ""Washer"", ""Fire extinguisher"", ""Dedicated workspace"", ""First aid kit"", ""Carbon monoxide alarm"", ""Kitchen"", ""Air conditioning""]",$18.00,32,120,32.0,32.0,120.0,120.0,32.0,120.0,t,20,20,20,252,80,2,2,1,0,0.9,5.0,4.5,5.0,4.5,5.0
17500,1356735694143146235,20250612050654,503589680,41.4245389,2.2074292,la Verneda i la Pau,Sant Martí,Entire rental unit,Entire home/apt,2023-03-02,"Barcelona, Spain",within an hour,97%,70%,f,7.0,23.0,t,t,3,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""Babysitter recommendations"", ""Hot water"", ""Body soap"", ""Wifi"", ""Fire extinguisher"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Exercise equipment"", ""Kitchen"", ""Host greets you"", ""Pool"", ""Iron"", ""Smoke alarm"", ""Outdoor dining area"", ""Free washer \u2013 In unit"", ""Cleaning products"", ""Clothing storage: closet"", ""Carbon monoxide alarm"", ""Heating"", ""Air conditioning""]",$190.00,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,24,47,62,140,140,3,3,2,0,2.05,4.67,4.67,5.0,4.67,4.67
17505,1357316200504854150,20250612050654,487855754,41.387867327644585,2.177140028686502,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,2022-11-15,"Barcelona, Spain",within an hour,100%,95%,f,2.0,4.0,t,t,2,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Oven"", ""Hot water"", ""Body soap"", ""Cooking basics"", ""Wifi"", ""Lock on bedroom door"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Bidet"", ""Dining table"", ""Portable fans"", ""Extra pillows and blankets"", ""Elevator"", ""Other stove"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Refrigerator""]",$103.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,29,59,70,242,70,16,16,5,0,5.22,4.56,4.5,4.63,4.75,4.94
17506,1357870466752596075,20250612050654,679121771,41.3734009,2.1656504,el Poble Sec,Sants-Montjuïc,Shared room in hotel,Shared room,2025-02-16,"Barcelona, Spain",within an hour,93%,100%,f,4.0,4.0,t,f,1,1.0,1 shared bath,1.0,14.0,"[""Bed linens"", ""Wifi"", ""Fire extinguisher"", ""Dedicated workspace"", ""First aid kit"", ""Clothing storage"", ""TV"", ""Outdoor dining area"", ""Kitchen"", ""Air conditioning""]","$1,000.00",1,365,1.0,3.0,1.0,365.0,1.8,98.9,t,17,32,61,284,164,0,0,0,0,,,,,,
17507,1357902758328577960,20250612050654,503589680,41.3814068,2.1724294,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,2023-03-02,"Barcelona, Spain",within an hour,97%,70%,f,7.0,23.0,t,t,3,1.0,1 bath,1.0,2.0,"[""Bed linens"", ""Hot water"", ""Body soap"", ""Paid parking on premises"", ""Wifi"", ""Washer"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Other electric stove"", ""Coffee maker: espresso machine"", ""Kitchen"", ""Hot water kettle"", ""Air conditioning"", ""Cleaning products"", ""Clothing storage: closet"", ""TV"", ""Carbon monoxide alarm"", ""Mini fridge""]",$183.00,3,365,1.0,3.0,365.0,365.0,3.0,365.0,t,9,19,28,28,28,7,7,3,0,3.23,5.0,4.86,5.0,5.0,5.0
17511,1359250499662801674,20250612050654,447375626,41.3811635,2.1266438,la Maternitat i Sant Ramon,Les Corts,Entire rental unit,Entire home/apt,2022-03-01,"Barcelona, Spain",within a few hours,92%,99%,f,171.0,183.0,t,t,5,2.0,2 baths,3.0,3.0,"[""Bed linens"", ""Oven"", ""Dryer \u2013\u00a0In unit"", ""Lockbox"", ""Self check-in"", ""Dishwasher"", ""Private entrance"", ""Hot water"", ""High chair"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Bathtub"", ""Elevator"", ""Crib"", ""Iron"", ""Pets allowed"", ""Patio or balcony"", ""Washer \u2013\u00a0In unit"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning""]",$148.00,32,1125,32.0,335.0,1125.0,1125.0,40.2,1125.0,t,0,0,0,211,38,0,0,0,0,,,,,,
17512,1359250964066712395,20250612050654,447375626,41.3965624,2.1490332,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2022-03-01,"Barcelona, Spain",within a few hours,92%,99%,f,171.0,183.0,t,t,7,2.5,2.5 baths,4.0,4.0,"[""Long term stays allowed"", ""Washer \u2013\u00a0In unit"", ""Private entrance"", ""Pets allowed"", ""Lockbox"", ""Bed linens"", ""Refrigerator"", ""Elevator"", ""Bathtub"", ""Essentials"", ""Heating"", ""Hangers"", ""Dishwasher"", ""Oven"", ""Hot water"", ""Cooking basics"", ""Self check-in"", ""Iron"", ""Wifi"", ""Shampoo"", ""Hair dryer"", ""Crib"", ""Air conditioning"", ""High chair"", ""TV"", ""Dryer \u2013\u00a0In unit"", ""Kitchen"", ""Microwave""]",$213.00,32,1125,32.0,32.0,1125.0,1125.0,32.0,1125.0,t,0,0,0,0,0,0,0,0,0,,,,,,
