Unnamed: 0,scrape_id,latitude,neighbourhood_cleansed,property_type,host_since,host_response_time,host_acceptance_rate,host_listings_count,host_has_profile_pic,accommodates,bathrooms_text,beds,price,maximum_nights,maximum_minimum_nights,maximum_maximum_nights,maximum_nights_avg_ntm,availability_30,availability_90,availability_eoy,number_of_reviews_ltm,number_of_reviews_ly,review_scores_rating,review_scores_cleanliness,review_scores_location
14765,20250612050654,41.381708577589535,Sant Antoni,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,3,0 baths,,,330,31.0,330.0,330.0,0,0,1,0,0,,,
14766,20250612050654,41.38174,Sant Antoni,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,3,0 baths,2.0,$118.00,330,31.0,330.0,330.0,0,0,0,0,0,,,
14767,20250612050654,41.38179766998485,Sant Antoni,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,3,2 baths,2.0,$120.00,330,31.0,330.0,330.0,20,80,183,0,0,,,
14768,20250612050654,41.3795262570851,Sant Antoni,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,3,2 baths,2.0,$102.00,330,31.0,330.0,330.0,3,63,166,1,0,5.0,5.0,5.0
14769,20250612050654,41.43979634499788,la Prosperitat,Private room in rental unit,2024-04-04,within an hour,100%,2.0,t,1,1 shared bath,1.0,$67.00,365,10.0,365.0,365.0,28,88,190,0,0,,,
14770,20250612050654,41.37879692717004,el Raval,Entire rental unit,2022-03-09,within an hour,100%,3.0,t,4,1 bath,,,365,32.0,365.0,365.0,3,56,159,51,28,4.65,4.76,4.39
14771,20250612050654,41.396495596555134,la Dreta de l'Eixample,Private room in rental unit,2024-03-24,within a few hours,93%,4.0,t,1,2 shared baths,1.0,$50.00,365,10.0,365.0,365.0,10,12,113,8,6,4.88,4.75,5.0
14772,20250612050654,41.37264,la Bordeta,Entire rental unit,2013-10-13,within an hour,98%,122.0,t,4,1 bath,2.0,$257.00,1125,3.0,1125.0,53.0,16,74,176,28,17,4.62,4.83,4.66
14773,20250612050654,41.38848780085067,les Corts,Private room in rental unit,2011-09-27,within an hour,99%,1.0,t,2,1 shared bath,1.0,$106.00,365,1.0,365.0,365.0,13,55,55,92,66,4.98,4.94,4.89
14774,20250612050654,41.40752741998168,Diagonal Mar i el Front Marítim del Poblenou,Private room in rental unit,2022-12-05,within an hour,93%,1.0,t,1,1 bath,0.0,$67.00,365,31.0,365.0,365.0,9,46,56,49,29,4.84,4.92,4.92
14775,20250612050654,41.40202145665483,la Sagrada Família,Private room in rental unit,2022-04-12,within an hour,100%,5.0,t,2,1 private bath,,,365,1.0,365.0,365.0,0,0,0,2,2,5.0,5.0,5.0
14776,20250612050654,41.40169038799817,la Sagrada Família,Private room in rental unit,2022-04-12,within an hour,100%,5.0,t,2,1 private bath,2.0,$104.00,365,4.0,365.0,365.0,5,18,74,17,10,4.94,4.94,5.0
14777,20250612050654,41.38053,el Raval,Private room in rental unit,2024-05-03,a few days or more,88%,1.0,f,3,2 baths,,,365,3.0,365.0,365.0,29,89,188,1,1,2.0,3.0,4.0
14778,20250612050654,41.38936323166763,la Nova Esquerra de l'Eixample,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,6,2 baths,3.0,$143.00,330,31.0,330.0,330.0,0,0,0,0,0,,,
14779,20250612050654,41.387214036841165,el Barri Gòtic,Entire rental unit,2012-10-03,within an hour,98%,34.0,t,6,2 baths,4.0,$426.00,7,3.0,7.0,7.0,11,54,139,49,35,4.88,4.93,4.91
14780,20250612050654,41.41730885979889,Sant Martí de Provençals,Private room in home,2024-04-10,within a day,93%,1.0,t,2,1 shared bath,2.0,$70.00,15,2.0,15.0,15.0,6,15,46,33,19,4.94,5.0,4.82
14781,20250612050654,41.38724,les Corts,Private room in rental unit,2016-05-02,within an hour,89%,2.0,t,1,1 shared bath,1.0,$50.00,5,2.0,5.0,5.0,7,47,148,91,53,4.78,4.85,4.77
14782,20250612050654,41.41048290973366,el Baix Guinardó,Entire rental unit,2018-03-25,a few days or more,0%,1.0,t,4,1 bath,2.0,$167.00,28,1.0,28.0,28.0,23,83,164,0,0,,,
14783,20250612050654,41.42438204079519,el Carmel,Private room in home,2010-10-21,within an hour,73%,1.0,t,2,2 baths,1.0,$87.00,10,3.0,10.0,10.0,6,6,6,8,6,5.0,4.91,4.82
14784,20250612050654,41.38545960015708,la Nova Esquerra de l'Eixample,Private room in rental unit,2021-09-25,within an hour,100%,19.0,t,2,1 bath,1.0,$78.00,365,1.0,365.0,365.0,29,89,116,21,16,4.44,4.48,4.63
14785,20250612050654,41.38389799999999,l'Antiga Esquerra de l'Eixample,Entire rental unit,2018-02-18,within an hour,87%,19.0,t,4,1.5 baths,0.0,$100.00,365,31.0,365.0,365.0,0,36,67,2,2,5.0,5.0,5.0
14786,20250612050654,41.37801,el Barri Gòtic,Entire rental unit,2013-10-13,within an hour,98%,122.0,t,5,2 baths,,,1125,1.0,1125.0,1125.0,0,0,0,0,1,5.0,5.0,5.0
14787,20250612050654,41.38162,el Barri Gòtic,Entire rental unit,2013-10-13,within an hour,98%,122.0,t,6,2 baths,4.0,"$5,000.00",365,1.0,365.0,365.0,29,89,190,0,0,,,
14788,20250612050654,41.37990642446234,el Barri Gòtic,Entire rental unit,2013-10-13,within an hour,98%,122.0,t,3,1 bath,,,1125,3.0,1125.0,95.9,7,52,155,0,0,,,
14789,20250612050654,41.379579208670975,el Barri Gòtic,Entire rental unit,2013-10-13,within an hour,98%,122.0,t,6,2 baths,,,1125,1.0,1125.0,1125.0,0,0,0,0,1,5.0,5.0,5.0
14790,20250612050654,41.380037691488035,el Barri Gòtic,Entire rental unit,2013-10-13,within an hour,98%,122.0,t,9,3.5 baths,5.0,$173.00,1125,3.0,1125.0,112.7,8,43,123,9,1,4.9,4.9,4.3
14791,20250612050654,41.3791588778055,el Barri Gòtic,Entire rental unit,2013-10-13,within an hour,98%,122.0,t,6,1 bath,4.0,"$5,000.00",365,1.0,365.0,365.0,28,88,191,0,0,,,
14792,20250612050654,41.40061,Sant Gervasi - Galvany,Private room in rental unit,2018-10-19,within an hour,100%,273.0,t,2,1 private bath,1.0,$50.00,1125,60.0,1125.0,1125.0,0,0,32,0,0,,,
14793,20250612050654,41.42258,la Verneda i la Pau,Private room in bed and breakfast,2024-05-12,,100%,1.0,t,2,1 shared bath,,,5,2.0,1125.0,1125.0,0,0,0,4,5,5.0,4.8,4.6
14794,20250612050654,41.40219,el Camp d'en Grassot i Gràcia Nova,Private room in rental unit,2018-10-19,within an hour,100%,273.0,t,1,0 shared baths,1.0,$35.00,1125,60.0,1125.0,1125.0,23,83,185,0,0,,,
14795,20250612050654,41.40873,la Sagrada Família,Entire rental unit,2017-09-13,within an hour,99%,1.0,t,6,1.5 baths,4.0,$336.00,60,1.0,1125.0,1125.0,4,35,126,56,33,4.75,4.86,4.95
14796,20250612050654,41.37738776254932,el Raval,Private room in rental unit,2024-03-19,within an hour,100%,3.0,t,2,1 shared bath,1.0,$95.00,365,3.0,365.0,365.0,2,28,66,49,30,4.25,4.33,4.15
14797,20250612050654,41.37587,Sants - Badal,Private room in rental unit,2021-06-03,within a few hours,46%,2.0,t,1,1 private bath,1.0,$40.00,40,32.0,40.0,40.0,25,85,85,2,1,5.0,4.5,5.0
14798,20250612050654,41.37999830968464,el Barri Gòtic,Entire rental unit,2013-04-29,within an hour,72%,1.0,t,4,2 baths,3.0,$87.00,1125,31.0,1125.0,1125.0,8,49,65,0,0,,,
14799,20250612050654,41.381415301304735,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2018-01-31,within an hour,100%,3.0,t,4,1 bath,1.0,$50.00,365,31.0,365.0,365.0,6,9,9,3,2,4.0,3.67,5.0
14800,20250612050654,41.3862724304,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2019-03-20,within a few hours,55%,59.0,t,2,1 bath,1.0,$61.00,365,31.0,365.0,365.0,0,52,154,0,0,,,
14801,20250612050654,41.380248628715165,Sant Antoni,Entire rental unit,2016-11-20,within an hour,100%,7.0,t,2,1 bath,1.0,$67.00,335,31.0,335.0,335.0,2,2,18,6,3,5.0,4.67,5.0
14802,20250612050654,41.4009879,la Vila de Gràcia,Entire rental unit,2016-11-20,within an hour,100%,7.0,t,2,1.5 baths,1.0,$102.00,300,31.0,300.0,300.0,0,20,122,4,2,5.0,4.5,5.0
14803,20250612050654,41.3832115,la Nova Esquerra de l'Eixample,Private room in rental unit,2015-10-20,within an hour,50%,4.0,t,8,1 bath,1.0,$170.00,365,1.0,365.0,365.0,15,75,176,0,1,5.0,5.0,5.0
14804,20250612050654,41.38377,la Nova Esquerra de l'Eixample,Private room in rental unit,2015-10-20,within an hour,50%,4.0,t,8,1 bath,2.0,$182.00,365,5.0,365.0,365.0,15,75,176,3,3,4.67,4.0,4.67
14805,20250612050654,41.4148618,el Guinardó,Entire rental unit,2016-03-14,within an hour,99%,9.0,t,6,2 baths,3.0,$279.00,1125,5.0,365.0,365.0,14,74,176,28,17,4.86,4.71,4.71
14806,20250612050654,41.374230866508384,el Poble Sec,Entire rental unit,2017-05-14,within a few hours,55%,53.0,t,6,2 baths,,,365,32.0,365.0,365.0,1,31,134,1,1,5.0,5.0,4.0
14807,20250612050654,41.380195465086274,la Barceloneta,Entire rental unit,2016-04-08,within an hour,77%,69.0,t,2,1 bath,0.0,$114.00,345,32.0,345.0,345.0,0,0,79,0,0,,,
14808,20250612050654,41.37677,Sants,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,16,4 baths,12.0,"$1,474.00",330,1.0,330.0,330.0,30,88,190,0,0,,,
14809,20250612050654,41.38201,la Nova Esquerra de l'Eixample,Entire rental unit,2019-03-06,within an hour,90%,13.0,t,2,1 bath,1.0,$256.00,365,5.0,365.0,365.0,8,50,132,16,15,4.74,4.74,4.79
14810,20250612050654,41.40065619538153,la Vila de Gràcia,Entire rental unit,2013-06-07,within a day,29%,3.0,t,4,1 bath,0.0,$104.00,365,32.0,365.0,365.0,0,21,122,2,2,5.0,5.0,5.0
14811,20250612050654,41.41509,el Besòs i el Maresme,Entire rental unit,2012-05-01,within a few hours,43%,29.0,t,2,1 bath,1.0,$149.00,200,32.0,200.0,200.0,22,82,184,0,1,5.0,5.0,5.0
14812,20250612050654,41.40583663419697,la Sagrada Família,Private room in rental unit,2016-12-04,within an hour,100%,1.0,t,2,Shared half-bath,1.0,$81.00,365,3.0,365.0,365.0,26,86,176,10,2,5.0,5.0,4.9
14813,20250612050654,41.36498,la Marina de Port,Entire rental unit,2018-01-16,within a few hours,100%,11.0,t,4,1 bath,0.0,$89.00,365,31.0,365.0,365.0,0,21,123,2,2,5.0,4.5,5.0
14814,20250612050654,41.39573,la Dreta de l'Eixample,Entire rental unit,2015-05-13,within an hour,99%,73.0,t,6,2.5 baths,5.0,$461.00,1125,4.0,1125.0,631.9,3,26,106,26,27,4.63,4.56,4.94
14815,20250612050654,41.38033,Sant Antoni,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,3,1 bath,2.0,$140.00,329,31.0,329.0,329.0,0,0,0,0,1,5.0,3.0,4.0
14816,20250612050654,41.4148618,el Guinardó,Entire rental unit,2016-03-14,within an hour,99%,9.0,t,4,1 bath,2.0,$249.00,1125,5.0,365.0,365.0,20,80,182,25,17,4.73,4.77,4.77
14817,20250612050654,41.4148618,el Guinardó,Entire rental unit,2016-03-14,within an hour,99%,9.0,t,3,1 bath,2.0,$269.00,1125,5.0,365.0,365.0,11,71,172,19,7,5.0,4.95,4.89
14818,20250612050654,41.38524911814445,el Barri Gòtic,Private room in rental unit,2024-01-30,within an hour,99%,1.0,t,2,1 bath,1.0,$81.00,365,2.0,365.0,365.0,21,21,21,0,0,,,
14819,20250612050654,41.38144351616902,Sant Antoni,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,3,2 baths,2.0,$126.00,330,32.0,330.0,330.0,1,48,150,0,0,,,
14820,20250612050654,41.379647993995555,el Barri Gòtic,Private room in rental unit,2019-09-12,within an hour,99%,16.0,t,2,2 baths,1.0,$69.00,90,3.0,90.0,90.0,5,37,38,5,0,4.8,4.8,4.8
14821,20250612050654,41.4192555,Navas,Private room,2024-05-13,within an hour,71%,2.0,t,2,1 shared bath,1.0,$47.00,365,1.0,365.0,365.0,7,31,128,2,1,4.5,5.0,4.5
14822,20250612050654,41.41142119274992,la Sagrada Família,Entire rental unit,2015-05-20,within an hour,,1.0,t,4,1 bath,1.0,$120.00,341,31.0,341.0,341.0,29,89,193,0,0,,,
14823,20250612050654,41.4021,Sant Gervasi - la Bonanova,Entire rental unit,2016-07-27,within an hour,99%,7.0,t,2,1 bath,3.0,$165.00,365,4.0,365.0,365.0,18,78,171,13,12,4.75,4.56,4.63
14824,20250612050654,41.38072541902958,el Barri Gòtic,Entire rental unit,2024-05-13,within an hour,100%,1.0,f,4,2 baths,0.0,$152.00,365,32.0,365.0,365.0,0,19,122,0,0,,,
14825,20250612050654,41.40211,Sant Gervasi - Galvany,Private room in rental unit,2023-12-11,within a day,48%,101.0,t,1,1 bath,1.0,$31.00,365,31.0,365.0,365.0,29,89,188,0,1,5.0,1.0,5.0
14826,20250612050654,41.377601938195184,Sant Antoni,Private room in rental unit,2024-05-07,,100%,3.0,f,2,1.5 baths,1.0,$98.00,365,3.0,365.0,365.0,0,0,61,7,9,3.0,3.44,3.44
14827,20250612050654,41.411699,Diagonal Mar i el Front Marítim del Poblenou,Room in hotel,2023-11-15,within an hour,100%,4.0,t,3,1 private bath,,,365,1.0,1125.0,1125.0,0,0,0,2,2,5.0,5.0,5.0
14828,20250612050654,41.37729,Sant Antoni,Private room in rental unit,2024-05-07,,100%,3.0,f,3,1.5 baths,1.0,$127.00,365,3.0,365.0,365.0,0,0,31,10,13,3.85,3.38,4.38
14829,20250612050654,41.37595,Hostafrancs,Entire rental unit,2024-05-07,within a day,100%,1.0,f,1,1 bath,2.0,$50.00,365,32.0,365.0,365.0,0,3,95,1,1,5.0,5.0,5.0
14830,20250612050654,41.405632019,la Vila de Gràcia,Entire rental unit,2019-03-20,within a few hours,55%,59.0,t,4,1 bath,3.0,$78.00,365,32.0,365.0,365.0,7,58,160,0,0,,,
14831,20250612050654,41.37882,Sant Antoni,Private room in rental unit,2024-05-07,,100%,3.0,f,2,,1.0,$98.00,365,3.0,365.0,365.0,0,0,0,3,5,3.0,2.4,4.4
14832,20250612050654,41.38114218835593,Sant Antoni,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,3,1 bath,2.0,$85.00,330,31.0,330.0,330.0,1,61,162,4,2,4.75,4.75,4.75
14833,20250612050654,41.39473,les Tres Torres,Private room in rental unit,2019-12-12,within a day,0%,2.0,f,1,1 private bath,1.0,$48.00,200,31.0,200.0,200.0,23,83,185,0,0,,,
14834,20250612050654,41.41292975545196,"Vallvidrera, el Tibidabo i les Planes",Entire rental unit,2022-08-19,within a day,100%,1.0,f,7,2 baths,6.0,$201.00,365,32.0,365.0,365.0,29,55,154,2,0,5.0,5.0,5.0
14835,20250612050654,41.382328,Sant Antoni,Private room in rental unit,2023-06-08,within a day,68%,162.0,t,1,1.5 shared baths,0.0,$33.00,360,32.0,360.0,360.0,7,67,170,1,0,4.0,3.0,5.0
14836,20250612050654,41.39845,Sant Gervasi - Galvany,Entire rental unit,2022-03-01,within a few hours,99%,171.0,t,2,1 bath,1.0,$124.00,1125,335.0,1125.0,1125.0,29,89,191,0,0,,,
14837,20250612050654,41.40209,la Sagrada Família,Entire rental unit,2012-12-21,within an hour,79%,224.0,t,6,2 baths,6.0,"$1,543.00",1125,1.0,1125.0,1125.0,30,90,194,0,0,,,
14838,20250612050654,41.37179594972498,el Poble Sec,Entire rental unit,2017-02-10,within a few hours,62%,41.0,t,4,1 bath,4.0,$58.00,240,31.0,240.0,240.0,29,89,191,0,0,,,
14839,20250612050654,41.415273,Vallcarca i els Penitents,Entire rental unit,2011-11-16,within an hour,94%,29.0,t,11,0 baths,8.0,$269.00,365,5.0,999.0,999.0,13,51,153,4,1,4.0,4.25,4.5
14840,20250612050654,41.44456,la Prosperitat,Entire home,2013-01-16,,100%,1.0,t,4,1 bath,1.0,$80.00,365,31.0,365.0,365.0,0,51,153,0,0,,,
14841,20250612050654,41.38684,l'Antiga Esquerra de l'Eixample,Entire rental unit,2018-04-02,within an hour,99%,2.0,t,12,3 baths,7.0,$918.00,365,4.0,365.0,365.0,5,30,112,50,31,4.98,4.96,4.93
14842,20250612050654,41.3717645,la Font de la Guatlla,Entire rental unit,2015-04-03,within an hour,100%,10.0,t,4,1 bath,0.0,$177.00,31,4.0,31.0,26.4,12,45,146,38,27,4.52,4.4,4.86
14843,20250612050654,41.4177896,Provençals del Poblenou,Private room in rental unit,2024-05-07,within a few hours,79%,3.0,t,1,1 shared bath,1.0,$41.00,60,5.0,60.0,60.0,18,51,51,1,0,5.0,4.0,4.0
14844,20250612050654,41.3839,el Raval,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,2 baths,,,365,31.0,365.0,365.0,23,83,185,0,0,,,
14845,20250612050654,41.3798,Sant Antoni,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,4,1 bath,2.0,$111.00,330,31.0,330.0,330.0,0,0,30,1,0,5.0,5.0,5.0
14846,20250612050654,41.38159696276894,Sant Antoni,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,4,1 bath,2.0,$108.00,330,31.0,330.0,330.0,0,44,147,0,0,,,
14847,20250612050654,41.3798,Sant Antoni,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,3,1 bath,2.0,$96.00,330,31.0,330.0,330.0,0,0,0,1,0,2.0,3.0,3.0
14848,20250612050654,41.37642,el Raval,Private room in rental unit,2022-05-28,within a day,63%,1.0,t,3,1 shared bath,,,5,1.0,5.0,5.0,0,14,14,11,8,4.5,4.42,4.83
14849,20250612050654,41.37985,Sant Antoni,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,3,1 bath,2.0,$115.00,330,31.0,330.0,330.0,0,0,19,0,0,,,
14850,20250612050654,41.380847233406264,Sant Antoni,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,16,4 baths,12.0,"$2,823.00",330,1.0,330.0,330.0,29,89,192,1,1,5.0,5.0,5.0
14851,20250612050654,41.379855915207514,Sant Antoni,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,2,1 bath,1.0,$144.00,330,32.0,330.0,330.0,0,0,36,0,1,5.0,5.0,5.0
14852,20250612050654,41.38104,Sant Antoni,Entire rental unit,2020-05-15,within a few hours,99%,903.0,t,4,1 bath,2.0,$89.00,330,31.0,330.0,330.0,0,20,121,0,0,,,
14853,20250612050654,41.38389799999999,l'Antiga Esquerra de l'Eixample,Entire rental unit,2018-02-18,within an hour,87%,19.0,t,4,2 baths,,,365,31.0,365.0,365.0,0,40,40,7,3,5.0,4.71,5.0
14854,20250612050654,41.41378304089957,el Baix Guinardó,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,1 private bath,1.0,$32.00,365,31.0,365.0,365.0,0,58,160,0,0,,,
14855,20250612050654,41.40168569461665,Sant Gervasi - la Bonanova,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,2 shared baths,1.0,$25.00,365,31.0,365.0,365.0,0,0,1,0,0,,,
14856,20250612050654,41.400448239105174,Sant Gervasi - Galvany,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,2 shared baths,1.0,$33.00,365,31.0,365.0,365.0,0,0,1,0,0,,,
14857,20250612050654,41.3956,la Dreta de l'Eixample,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,2 shared baths,1.0,$32.00,365,31.0,365.0,365.0,23,83,185,0,0,,,
14858,20250612050654,41.39697954931203,la Dreta de l'Eixample,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,2 shared baths,1.0,$30.00,365,31.0,365.0,365.0,0,21,123,0,0,,,
14859,20250612050654,41.401005695810554,la Dreta de l'Eixample,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,0 shared baths,1.0,$38.00,365,31.0,365.0,365.0,28,88,190,0,0,,,
14860,20250612050654,41.3952,la Dreta de l'Eixample,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,2 shared baths,,,365,31.0,365.0,365.0,0,1,1,0,0,,,
14861,20250612050654,41.41554517238405,Can Baró,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,1 shared bath,,,365,31.0,365.0,365.0,0,0,93,0,0,,,
14862,20250612050654,41.39574834334869,la Dreta de l'Eixample,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,3 baths,1.0,$25.00,365,31.0,365.0,365.0,0,0,32,0,0,,,
14863,20250612050654,41.40343,Sant Gervasi - Galvany,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,2 shared baths,1.0,$30.00,365,31.0,365.0,365.0,0,53,154,0,0,,,
14864,20250612050654,41.38057,la Nova Esquerra de l'Eixample,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,2 shared baths,,,365,31.0,365.0,365.0,0,0,0,0,0,,,
14865,20250612050654,41.394853466562346,Sant Gervasi - Galvany,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,2 baths,1.0,$29.00,365,31.0,365.0,365.0,24,84,185,0,0,,,
14866,20250612050654,41.392861038928366,Sant Gervasi - Galvany,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,2 baths,1.0,$29.00,365,31.0,365.0,365.0,0,21,123,0,0,,,
14867,20250612050654,41.394357691490214,Sant Gervasi - Galvany,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,2 baths,1.0,$27.00,365,31.0,365.0,365.0,24,84,185,0,0,,,
14868,20250612050654,41.40525,el Putxet i el Farró,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,2 baths,1.0,$28.00,365,32.0,365.0,365.0,0,38,140,0,0,,,
14869,20250612050654,41.40563,el Putxet i el Farró,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,2 baths,,,365,31.0,365.0,365.0,0,0,0,0,0,,,
14870,20250612050654,41.41493138638537,Can Baró,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,1 shared bath,1.0,$30.00,365,31.0,365.0,365.0,0,0,12,0,0,,,
14871,20250612050654,41.37738839010091,la Nova Esquerra de l'Eixample,Entire rental unit,2012-09-13,within an hour,100%,79.0,t,5,2 baths,5.0,$216.00,365,5.0,999.0,999.0,4,30,125,53,32,4.81,4.95,4.74
14872,20250612050654,41.38828588822861,l'Antiga Esquerra de l'Eixample,Entire rental unit,2011-11-22,within an hour,90%,46.0,t,5,2 baths,4.0,$119.00,365,32.0,365.0,365.0,0,2,96,4,3,5.0,4.75,5.0
14873,20250612050654,41.37836,el Raval,Private room in condo,2023-03-17,within an hour,93%,2.0,t,2,1 shared bath,1.0,$63.00,15,1.0,15.0,15.0,7,43,130,40,15,4.7,4.73,4.6
14874,20250612050654,41.405609456555254,la Sagrada Família,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,7,2 baths,4.0,"$1,311.00",330,1.0,330.0,330.0,29,89,192,0,1,5.0,5.0,5.0
14875,20250612050654,41.4098019,la Salut,Private room in rental unit,2016-05-16,,,2.0,t,1,1 private bath,1.0,$36.00,93,31.0,93.0,93.0,27,87,87,0,0,,,
14876,20250612050654,41.38062,la Barceloneta,Entire rental unit,2013-10-13,within an hour,98%,122.0,t,2,0 baths,1.0,$193.00,1125,3.0,1125.0,47.0,14,68,169,41,24,4.09,4.59,4.78
14877,20250612050654,41.39041905578203,l'Antiga Esquerra de l'Eixample,Entire rental unit,2011-11-22,within an hour,90%,46.0,t,4,2 baths,2.0,$120.00,365,32.0,365.0,365.0,0,14,83,4,1,5.0,4.5,5.0
14878,20250612050654,41.38805,l'Antiga Esquerra de l'Eixample,Entire rental unit,2011-11-22,within an hour,90%,46.0,t,5,2 baths,,,365,32.0,365.0,365.0,0,53,156,3,2,5.0,4.67,5.0
14879,20250612050654,41.3851,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2023-01-31,within an hour,88%,24.0,t,6,2 baths,3.0,$150.00,365,32.0,365.0,365.0,3,46,46,3,1,4.33,5.0,4.67
14880,20250612050654,41.3741,el Poble Sec,Private room in rental unit,2024-05-15,within a few hours,89%,1.0,t,2,1 shared bath,1.0,$59.00,15,1.0,15.0,15.0,8,62,166,39,13,4.78,4.93,4.85
14881,20250612050654,41.38623280929654,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2023-01-31,within an hour,88%,24.0,t,4,1 bath,2.0,$131.00,365,32.0,365.0,365.0,1,28,58,2,1,5.0,5.0,5.0
14882,20250612050654,41.385331896230355,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2023-01-31,within an hour,88%,24.0,t,6,2 baths,3.0,$155.00,365,31.0,365.0,365.0,0,8,54,4,1,5.0,5.0,5.0
14883,20250612050654,41.38575894626321,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2023-01-31,within an hour,88%,24.0,t,6,2 baths,3.0,$150.00,365,32.0,365.0,365.0,0,39,47,2,0,5.0,5.0,5.0
14884,20250612050654,41.40295,el Camp d'en Grassot i Gràcia Nova,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,0 shared baths,1.0,$38.00,365,31.0,365.0,365.0,28,88,191,0,0,,,
14885,20250612050654,41.40112,la Dreta de l'Eixample,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,0 shared baths,1.0,$33.00,365,32.0,365.0,365.0,28,88,190,0,0,,,
14886,20250612050654,41.38596219989711,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2023-01-31,within an hour,88%,24.0,t,6,2 baths,3.0,$130.00,365,31.0,365.0,365.0,0,5,49,2,1,5.0,5.0,5.0
14887,20250612050654,41.401228456105216,el Camp d'en Grassot i Gràcia Nova,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,2,4 shared baths,1.0,$38.00,365,31.0,365.0,365.0,28,88,191,0,0,,,
14888,20250612050654,41.403093684948935,el Camp d'en Grassot i Gràcia Nova,Private room in rental unit,2023-03-06,a few days or more,9%,175.0,t,1,0 shared baths,1.0,$39.00,365,31.0,365.0,365.0,28,88,190,0,0,,,
14889,20250612050654,41.38447911422647,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2023-01-31,within an hour,88%,24.0,t,4,2 baths,2.0,$106.00,365,31.0,365.0,365.0,2,3,48,4,1,5.0,5.0,5.0
14890,20250612050654,41.39492196444193,la Dreta de l'Eixample,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,7,2 baths,4.0,$846.00,330,1.0,330.0,330.0,30,90,194,0,0,,,
14891,20250612050654,41.3958968,la Dreta de l'Eixample,Entire rental unit,2020-02-12,within a day,43%,31.0,t,3,1 bath,2.0,$83.00,365,32.0,365.0,365.0,6,51,142,5,2,5.0,5.0,5.0
14892,20250612050654,41.44336,la Prosperitat,Private room in loft,2024-05-15,within an hour,75%,1.0,t,2,1 bath,1.0,$110.00,365,2.0,365.0,365.0,12,52,153,44,38,4.63,4.71,4.71
14893,20250612050654,41.39158,la Dreta de l'Eixample,Entire rental unit,2010-11-26,within an hour,95%,332.0,t,7,2 baths,5.0,$289.00,365,5.0,365.0,365.0,3,43,134,24,17,4.88,4.96,4.96
14894,20250612050654,41.39296,la Dreta de l'Eixample,Entire rental unit,2010-11-26,within an hour,95%,332.0,t,2,1 bath,1.0,$195.00,365,5.0,365.0,365.0,19,75,177,14,1,4.5,4.64,4.79
14895,20250612050654,41.403,Sant Gervasi - la Bonanova,Entire rental unit,2010-11-26,within an hour,95%,332.0,t,8,3 baths,6.0,$276.00,365,5.0,365.0,365.0,10,58,157,22,17,4.75,4.58,4.71
